date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:58:30	37288/37288	---MC-	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/ego/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/ego/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego/)
22:58:32	5493/5493	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/ego-e8/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/ego-e8/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego-e8/)
22:58:32	611/611	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:30%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/29	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/29.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego-e8/)
22:58:34	5520/5520	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/ego-e8-fullface/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/ego-e8-fullface/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego-e8-fullface/)
22:58:35	638/638	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:32%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/30	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/30.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego-e8-fullface/)
22:58:39	611/611	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:37%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/27	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/27.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego-e7/)
22:58:41	26581/26581	---MC-	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/ego-e7/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/ego-e7/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego-e7/)
22:58:43	602/602	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:40%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/56	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/56.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/m20/)
22:58:43	7528/7528	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/m20/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/m20/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/m20/)
22:58:45	620/620	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:43%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/57	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/57.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/royal-m20/)
22:58:45	7546/7546	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/royal-m20/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/royal-m20/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/royal-m20/)
22:58:48	626/626	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:46%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/65	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/65.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-pom/)
22:58:49	9126/9126	---MC-	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-pom/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/bulldog-pom/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-pom/)
22:58:51	602/602	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:48%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/64	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/64.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/pom/)
22:58:52	9102/9102	---MC-	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/pom/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/pom/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/pom/)
22:58:54	638/638	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:52%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/67	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/67.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-pero-4u/)
22:58:54	8427/8427	---MC-	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-pero-4u/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/bulldog-pero-4u/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-pero-4u/)
22:58:56	614/614	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:54%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/66	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/66.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/pero-4u/)
22:58:58	8403/8403	---MC-	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/pero-4u/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/pero-4u/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/pero-4u/)
22:59:00	605/605	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:58:58%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/53	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/53.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/asia/)
22:59:00	4598/4598	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/asia/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/asia/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/asia/)
22:59:02	620/620	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:00%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/55	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/55.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/asia-m115/)
22:59:03	4613/4613	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/asia-m115/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/asia-m115/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/asia-m115/)
22:59:05	605/605	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:02%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/54	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/54.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/m115/)
22:59:06	4598/4598	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/m115/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/m115/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/m115/)
22:59:08	602/602	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:06%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/51	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/51.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/878/)
22:59:08	7708/7708	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/878/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/878/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/878/)
22:59:10	617/617	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:08%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/52	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/52.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/yohe-878/)
22:59:11	7723/7723	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/yohe-878/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/yohe-878/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/yohe-878/)
22:59:13	599/599	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:11%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/49	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/49.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/e3/)
22:59:14	7681/7681	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/e3/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/e3/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/e3/)
22:59:16	611/611	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:14%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/50	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/50.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego-e3/)
22:59:17	7693/7693	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/ego-e3/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/ego-e3/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/ego-e3/)
22:59:19	7865/7865	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/135/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/135/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/135/)
22:59:19	602/602	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:17%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/78	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/78.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/135/)
22:59:21	608/608	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:19%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/77	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/77.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/sunda/)
22:59:21	7871/7871	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/sunda/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/sunda/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/sunda/)
22:59:23	620/620	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:21%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/79	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/79.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/sunda-135/)
22:59:23	7883/7883	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/sunda-135/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/sunda-135/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/sunda-135/)
22:59:25	629/629	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:23%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/74	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/74.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-gang/)
22:59:25	7624/7624	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-gang/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/bulldog-gang/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/bulldog-gang/)
22:59:27	605/605	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:25%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/73	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/73.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/gang/)
22:59:28	7600/7600	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/gang/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/gang/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/gang/)
22:59:29	602/602	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:28%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/70	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/70.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/181/)
22:59:30	6854/6854	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/181/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/181/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/181/)
22:59:31	608/608	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:30%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/69	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/69.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/andes/)
22:59:32	6860/6860	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/andes/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/andes/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/andes/)
22:59:34	620/620	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:32%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/71	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/71.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/andes-181/)
22:59:35	6872/6872	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/andes-181/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/andes-181/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/andes-181/)
22:59:36	624/624	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:34%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/72	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/72.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/kinh-am/)
22:59:37	6870/6870	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/kinh-am/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/kinh-am/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/kinh-am/)
22:59:39	605/605	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:37%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/94	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/94.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/inox/)
22:59:39	6202/6202	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/inox/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/inox/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/inox/)
22:59:41	617/617	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:39%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/93	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/93.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/probiker/)
22:59:43	6214/6214	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/probiker/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/probiker/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/probiker/)
22:59:44	602/602	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:42%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/101	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/101.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/7d/)
22:59:44	6498/6498	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/7d/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/7d/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/7d/)
22:59:46	617/617	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:44%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/102	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/102.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/balo-7d/)
22:59:47	6513/6513	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/balo-7d/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/balo-7d/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/balo-7d/)
22:59:48	599/599	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:47%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/99	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/99.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/3p/)
22:59:49	6319/6319	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/3p/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/3p/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/3p/)
22:59:50	617/617	---M--	200	added ('OK')	application/json	date:Sun,%2003%20Oct%202021%2015:59:49%20GMT	http://localhost/AnhMinh/wp-json/wp/v2/product_tag/100	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/wp-json/wp/v2/product_tag/100.json	(from http://localhost/AnhMinh/tu-khoa-san-pham/balo-3p/)
22:59:52	6334/6334	---M--	200	added ('OK')	application/rss+xml	etag:%22f33384d301c72393fd84dd2e919f24b8%22	http://localhost/AnhMinh/tu-khoa-san-pham/balo-3p/feed/	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/tu-khoa-san-pham/balo-3p/feed/index.html	(from http://localhost/AnhMinh/tu-khoa-san-pham/balo-3p/)
22:59:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:52%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=321&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/indexe865.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=321&_wpnonce=0ba9cb1b0b)
22:59:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:52%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=315&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/indexef9b.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=315&_wpnonce=0ba9cb1b0b)
22:59:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:52%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=326&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/indexac7c.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=326&_wpnonce=0ba9cb1b0b)
22:59:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:54%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=402&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/index19c7.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=402&_wpnonce=0ba9cb1b0b)
22:59:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:56%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=392&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/index2ee2.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=392&_wpnonce=0ba9cb1b0b)
22:59:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:56%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=397&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/index12d7.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=397&_wpnonce=0ba9cb1b0b)
22:59:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:56%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=224&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/index65dc.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=224&_wpnonce=0ba9cb1b0b)
23:00:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:59%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=233&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/indexb451.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=233&_wpnonce=0ba9cb1b0b)
23:00:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2015:59:59%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=244&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/index3424.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=244&_wpnonce=0ba9cb1b0b)
23:00:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2016:00:00%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=252&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/index8e5f.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=252&_wpnonce=0ba9cb1b0b)
23:00:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2016:00:02%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=260&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/indexb08b.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=260&_wpnonce=0ba9cb1b0b)
23:00:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Oct%202021%2016:00:02%20GMT	http://localhost/AnhMinh/cua-hang/page/1/?add_to_wishlist=269&_wpnonce=0ba9cb1b0b	C:/My%20Web%20Sites/helmetbro/localhost/AnhMinh/cua-hang/page/1/indexcbac.html	(from http://localhost/AnhMinh/cua-hang/page/2/?add_to_wishlist=269&_wpnonce=0ba9cb1b0b)
